PageValues,Region,Revenue
12.83705128,4,FALSE
0,3,FALSE
0,6,FALSE
0,6,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
53.10142857,6,TRUE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,9,FALSE
0,4,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
18.12446087,1,FALSE
0,2,FALSE
0,1,FALSE
49.54827273,4,TRUE
0,1,FALSE
43.252,1,TRUE
0,6,FALSE
7.291757576,1,FALSE
0,1,FALSE
0,4,FALSE
10.02085714,1,TRUE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
26.02377063,1,FALSE
0,1,FALSE
0,1,FALSE
82.12367816,7,TRUE
0,5,FALSE
0,8,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
25.194,3,TRUE
0,2,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
75.30864691,8,FALSE
0,6,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,4,FALSE
0,3,FALSE
2.995465753,3,FALSE
18.08584615,5,TRUE
6.976504629,3,FALSE
2.353444628,3,FALSE
0,3,FALSE
0,2,FALSE
0,4,FALSE
13.71812571,3,FALSE
17.16745965,1,TRUE
0,4,FALSE
0,6,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,6,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
11.01942857,3,TRUE
0,6,FALSE
0,4,FALSE
16.1892,7,TRUE
0,8,FALSE
0,2,FALSE
0,2,FALSE
0,2,FALSE
9.297,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,6,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,7,FALSE
0,4,FALSE
0,4,FALSE
27.89977528,6,FALSE
0,1,FALSE
0,6,FALSE
79.182,1,TRUE
0,4,FALSE
0,4,FALSE
0,1,FALSE
0,5,FALSE
0,2,FALSE
0,1,FALSE
11.97910693,5,TRUE
0,3,FALSE
0,6,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
15.35760339,1,TRUE
0,4,FALSE
0,7,FALSE
0,1,FALSE
5.981166667,3,FALSE
0,1,FALSE
0,7,FALSE
0,7,FALSE
12.18,4,TRUE
14.99642857,3,FALSE
0,1,FALSE
15.249,1,TRUE
0,2,FALSE
0,7,FALSE
0,3,FALSE
0,7,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
9.311854839,5,FALSE
0,1,FALSE
10.24598305,2,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,4,FALSE
22.088,1,TRUE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,2,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,6,FALSE
9.407538462,3,TRUE
0,3,FALSE
0,7,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,4,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,3,FALSE
0,5,FALSE
0,6,FALSE
11.29607044,3,FALSE
2.776907268,2,FALSE
0,1,FALSE
49.66307692,4,TRUE
0,4,FALSE
0,3,FALSE
0,3,FALSE
0,4,FALSE
0,8,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
19.55501935,7,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
239.98,5,TRUE
0,3,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,8,FALSE
0,6,FALSE
5.569285714,2,FALSE
0,2,FALSE
25.61645833,1,FALSE
12.55885714,7,TRUE
0,4,FALSE
0,4,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,8,FALSE
0,3,FALSE
26.22981818,1,TRUE
80.04344186,1,TRUE
0,4,FALSE
0,1,FALSE
39.27145714,6,TRUE
0,2,FALSE
0,4,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,6,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
8.781144231,1,FALSE
0,2,FALSE
2.967493333,1,FALSE
17.39171429,3,TRUE
0,6,FALSE
0,1,FALSE
0,3,FALSE
41.86896,1,TRUE
0,6,FALSE
0,3,FALSE
2.917518089,1,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
60.43385263,4,TRUE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
10.67331708,3,FALSE
0,3,FALSE
32.80852174,2,TRUE
0,4,FALSE
0,2,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,2,FALSE
0,8,FALSE
0,3,FALSE
60.34235294,1,TRUE
0,3,FALSE
0,6,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
115.48625,3,TRUE
13.77355814,1,FALSE
0,3,FALSE
25.41321429,1,TRUE
51.176,1,TRUE
7.530107143,1,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
119.6414737,2,FALSE
0,5,FALSE
12.8915,1,TRUE
0,3,FALSE
0,1,FALSE
0,1,FALSE
3.490036364,3,FALSE
45.69873563,4,FALSE
0,9,FALSE
0,5,FALSE
0,9,FALSE
3.322666667,1,FALSE
0,3,FALSE
0,1,FALSE
0,7,FALSE
8.960896465,2,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
23.62159091,1,TRUE
36.65444444,2,TRUE
5.304,2,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,3,FALSE
1.84752,1,FALSE
4.279294118,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,9,FALSE
0,1,FALSE
0,6,FALSE
0,4,FALSE
0,3,FALSE
0,9,FALSE
0,2,FALSE
0,1,FALSE
34.26077778,8,TRUE
0,1,FALSE
0,3,FALSE
0,8,FALSE
2.0905,3,FALSE
0,3,FALSE
0,7,FALSE
0,4,FALSE
23.4154,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,6,FALSE
0,8,FALSE
0,1,FALSE
6.072158537,2,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,2,FALSE
0,3,FALSE
49.95438177,1,FALSE
0,1,FALSE
24.61425,1,FALSE
0,1,FALSE
0,1,FALSE
98.04262564,1,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,6,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
15.51193548,1,TRUE
0,9,FALSE
26.8752,1,FALSE
0,1,FALSE
0,1,FALSE
0,9,FALSE
0,3,FALSE
0,4,FALSE
0,2,FALSE
30.66624113,6,TRUE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,4,FALSE
0,5,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
58.488,3,TRUE
2.321101087,5,FALSE
0,1,FALSE
0,4,FALSE
0,6,FALSE
58.788,3,TRUE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
124.032,6,TRUE
0,4,FALSE
0,4,FALSE
18.65333333,8,TRUE
3.97647235,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,8,FALSE
7.0182,7,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
63.39474419,3,TRUE
0,2,FALSE
165.6204667,8,TRUE
16.07106667,7,TRUE
0,3,FALSE
0,3,FALSE
0,2,FALSE
9.380377049,6,TRUE
0,2,FALSE
0,1,FALSE
5.472974626,6,FALSE
0,1,FALSE
0,2,FALSE
0,4,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
100.7776,3,TRUE
0,1,FALSE
0,1,FALSE
0,2,FALSE
2.554071429,2,FALSE
14.75710476,1,TRUE
0,2,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
16.16701333,6,FALSE
0,7,FALSE
0,4,FALSE
2.705833333,6,TRUE
0,4,FALSE
0,3,FALSE
0,1,FALSE
11.19189333,6,TRUE
8.325206897,4,FALSE
0,1,FALSE
56.32466667,1,TRUE
57.58892308,3,TRUE
0,1,FALSE
0,7,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,6,FALSE
0,1,FALSE
0,3,FALSE
10.09862222,3,FALSE
22.12888889,1,TRUE
0,6,FALSE
0,3,FALSE
0,1,FALSE
5.344898889,1,TRUE
6.1287875,5,TRUE
0,4,FALSE
0,1,FALSE
0,1,FALSE
15.3956,3,FALSE
0,3,FALSE
11.13171429,1,TRUE
2.099045455,7,FALSE
0,4,FALSE
0.546128304,3,FALSE
0,2,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0.201663717,3,FALSE
4.18760274,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
28.29538462,1,TRUE
1.809360775,1,FALSE
6.211094697,1,FALSE
0,1,FALSE
0,2,FALSE
14.9925,3,TRUE
0,1,FALSE
0,1,FALSE
0,9,FALSE
1.089771303,4,FALSE
11.28411429,3,TRUE
0,3,FALSE
0,4,FALSE
0,2,FALSE
0,1,FALSE
113.98,1,TRUE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
23.5144,7,FALSE
0,1,FALSE
0,9,FALSE
0,6,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
16.197,6,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0.255191489,7,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,3,FALSE
0,8,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
12.455,3,TRUE
0,1,FALSE
0,3,FALSE
0,3,FALSE
30.4615873,9,TRUE
0,7,FALSE
0,4,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,9,FALSE
0,4,FALSE
0,9,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
7.435866667,1,FALSE
0,8,FALSE
0,1,FALSE
0,7,FALSE
0,4,FALSE
0,7,FALSE
49.3886,2,TRUE
0,1,FALSE
0,1,FALSE
24.72661836,1,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
11.37678683,4,FALSE
0,3,FALSE
19.23625,2,TRUE
0,4,FALSE
0,1,FALSE
0,2,FALSE
0,6,FALSE
3.200304878,7,FALSE
0,1,FALSE
30.01288235,4,TRUE
0,7,FALSE
53.988,3,TRUE
0,7,FALSE
3.356892857,9,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,2,FALSE
0,5,FALSE
0,1,FALSE
22.2993913,6,FALSE
27.43209507,3,TRUE
35.091,1,TRUE
0,1,FALSE
0,1,FALSE
24.34016667,1,FALSE
254.6071579,1,TRUE
8.1816,1,TRUE
0,7,FALSE
0,8,FALSE
0,1,FALSE
0,2,FALSE
13.32592593,3,FALSE
10.12275,2,FALSE
30.52636364,6,TRUE
0,1,FALSE
0,1,FALSE
31.903875,1,FALSE
0,3,FALSE
52.08342857,1,FALSE
0,4,FALSE
23.87629104,9,TRUE
0,1,FALSE
53.988,1,TRUE
0,1,FALSE
8.54525,2,TRUE
0,2,FALSE
0,2,FALSE
7.204613682,6,TRUE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,2,FALSE
0,3,FALSE
0,8,FALSE
9.013011371,1,FALSE
0,5,FALSE
0,3,FALSE
0,2,FALSE
0,7,FALSE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,7,FALSE
56.35884615,1,TRUE
54.21806897,1,TRUE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
9.641076923,8,TRUE
0,3,FALSE
0,1,FALSE
4.148878378,7,FALSE
0,1,FALSE
0,1,FALSE
20.0031,1,TRUE
0,7,FALSE
0,1,FALSE
0,9,FALSE
0,1,FALSE
0,6,FALSE
7.793528571,3,FALSE
0,4,FALSE
42.41914286,2,TRUE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
36.51581481,1,TRUE
0,3,FALSE
0,4,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
4.247372093,1,FALSE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,9,FALSE
0,3,FALSE
0,4,FALSE
0,8,FALSE
0,1,FALSE
80.58733784,1,FALSE
0,3,FALSE
2.227278689,1,FALSE
0,6,FALSE
0,4,FALSE
0,9,FALSE
44.99,2,TRUE
0,1,FALSE
2.341419718,3,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
15.40042308,7,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
43.99,3,TRUE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
10.51809524,7,TRUE
0,6,FALSE
0,3,FALSE
0,1,FALSE
13.09154641,2,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
12.73144186,8,FALSE
0,3,FALSE
5.078114943,3,FALSE
0,1,FALSE
10.98707143,3,TRUE
1.418440397,7,FALSE
0,4,FALSE
0,2,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,3,FALSE
0,6,FALSE
0,2,FALSE
0,2,FALSE
0,3,FALSE
0,6,FALSE
14.98333333,2,TRUE
5.744057971,1,FALSE
0,1,FALSE
0,6,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
0,2,FALSE
8.567142857,6,FALSE
50.9925,1,TRUE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
11.15734286,3,FALSE
0,4,FALSE
0,4,FALSE
0,6,FALSE
0,2,FALSE
0,2,FALSE
0,5,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
0,7,FALSE
0,5,FALSE
0,2,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,8,FALSE
0,3,FALSE
92.83857143,1,TRUE
0,1,FALSE
0,1,FALSE
0,8,FALSE
0,6,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
8.08875,3,FALSE
0,5,FALSE
0,1,FALSE
16.42363253,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,9,FALSE
0,1,FALSE
0,3,FALSE
37.60935484,1,FALSE
10.80188719,2,FALSE
0,3,FALSE
12.6534375,3,FALSE
19.1127451,6,FALSE
0,7,FALSE
0,4,FALSE
0,6,FALSE
16.70657143,3,TRUE
0,4,FALSE
0,2,FALSE
0,2,FALSE
0,3,FALSE
0,3,FALSE
59.988,1,TRUE
7.091478261,3,TRUE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
14.75911588,5,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
72.788,1,TRUE
0,3,FALSE
14.55428571,3,TRUE
0,1,FALSE
11.19263415,1,FALSE
0,7,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
2.39491796,6,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
13.36332468,6,FALSE
27.7134,1,FALSE
0,1,FALSE
0,2,FALSE
64.33043478,9,FALSE
0,7,FALSE
102.3538378,7,TRUE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
100.0963636,1,TRUE
0,3,FALSE
0,1,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,9,FALSE
0,3,FALSE
0,4,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
13.40247586,1,FALSE
18.66333333,4,FALSE
0,1,FALSE
8.903557895,3,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
9.139760775,1,FALSE
0,6,FALSE
0,3,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
5.479532313,8,FALSE
31.31885714,6,TRUE
0,2,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
19.78533333,4,TRUE
0,1,FALSE
0,3,FALSE
7.108148148,3,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
9.877647059,3,TRUE
0,6,FALSE
0,2,FALSE
0,3,FALSE
6.147633803,3,FALSE
0,7,FALSE
4.430347826,2,FALSE
0,1,FALSE
12.44030746,4,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
5.689554113,1,FALSE
2.323162162,1,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
45.6125,7,TRUE
3.926014129,6,TRUE
1.786819082,3,FALSE
8.126193548,1,TRUE
115.98,6,TRUE
0,7,FALSE
0,1,FALSE
0,5,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
0,5,FALSE
0,7,FALSE
2.992267778,6,FALSE
0,4,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
2.797414715,8,TRUE
0,7,FALSE
0,6,FALSE
42.95612903,1,TRUE
0,4,FALSE
0,5,FALSE
4.272807692,1,FALSE
2.790473684,5,FALSE
0,1,FALSE
0,3,FALSE
0,4,FALSE
0,3,FALSE
12.76243133,2,FALSE
0,8,FALSE
0,3,FALSE
0,4,FALSE
0,1,FALSE
31.75846154,9,TRUE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
42.89057143,1,TRUE
0,1,FALSE
0,1,FALSE
107.2170213,2,TRUE
0,3,FALSE
0,1,FALSE
0,6,FALSE
40.43377778,1,TRUE
0,3,FALSE
0,1,FALSE
0,3,FALSE
37.6992,1,FALSE
0,6,FALSE
0,2,FALSE
21.588,9,TRUE
0,6,FALSE
0,8,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
30.80927957,3,TRUE
17.24870115,2,TRUE
0,4,FALSE
48.868,8,TRUE
0,9,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,2,FALSE
47.65566667,1,TRUE
0,7,FALSE
0,3,FALSE
0,5,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
0,4,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,6,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,4,FALSE
0,3,FALSE
98.13692308,6,TRUE
0,2,FALSE
0,9,FALSE
53.988,2,TRUE
53.988,1,TRUE
10.48533333,2,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
8.397818182,1,FALSE
107.94,6,TRUE
0,1,FALSE
0,8,FALSE
0,2,FALSE
0,6,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
10.07328,8,FALSE
0,4,FALSE
48.72995628,8,FALSE
0,4,FALSE
0,1,FALSE
0,8,FALSE
24.27165,4,FALSE
0,1,FALSE
0,1,FALSE
4.629470103,1,FALSE
8.887111111,1,TRUE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,7,FALSE
0,7,FALSE
0,5,FALSE
0,3,FALSE
0,3,FALSE
0,5,FALSE
22.74458333,6,TRUE
0,2,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
22.27457143,1,TRUE
25.38925926,1,TRUE
53.47457143,1,TRUE
0,3,FALSE
0,6,FALSE
0,9,FALSE
0,1,FALSE
0,7,FALSE
0.860484729,1,FALSE
0,7,FALSE
0,3,FALSE
0,7,FALSE
0,2,FALSE
0,6,FALSE
9.073052632,1,FALSE
0,1,FALSE
0,9,FALSE
5.015272727,3,FALSE
0,3,FALSE
0,8,FALSE
6.588,7,TRUE
173.4697917,9,TRUE
50.82975,1,TRUE
0,8,FALSE
11.69485714,3,TRUE
0,4,FALSE
0,3,FALSE
24.40764444,2,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,4,FALSE
0,5,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,4,FALSE
0,1,FALSE
20.60836364,1,TRUE
10.3976,7,FALSE
0,1,FALSE
0,1,FALSE
0,9,FALSE
0,1,FALSE
0,6,FALSE
0,4,FALSE
0,5,FALSE
0,2,FALSE
0,1,FALSE
0,4,FALSE
0,2,FALSE
0.936979167,1,FALSE
0,6,FALSE
0,3,FALSE
71.46597872,2,TRUE
0,1,FALSE
0,3,FALSE
3.348407692,1,FALSE
0,1,FALSE
0,1,FALSE
26.34343478,6,FALSE
0,7,FALSE
0,1,FALSE
0,8,FALSE
45.4895,6,TRUE
0,4,FALSE
32.382,2,TRUE
0,1,FALSE
0,3,FALSE
44.388,3,TRUE
0,1,FALSE
0,3,FALSE
14.8513125,7,TRUE
0,8,FALSE
0,8,FALSE
0,4,FALSE
26.59353846,1,TRUE
0,1,FALSE
0,4,FALSE
0,6,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,2,FALSE
0,3,FALSE
0,5,FALSE
0,4,FALSE
0,2,FALSE
0,3,FALSE
70.01826316,1,TRUE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
16.12416,1,FALSE
0,1,FALSE
0,4,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
0,6,FALSE
56.62363636,1,TRUE
0,9,FALSE
5.921482086,3,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
8.022839506,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
6.402612903,4,FALSE
0,7,FALSE
0,1,FALSE
62.07882353,1,TRUE
48.864,3,TRUE
57.474,5,TRUE
0,2,FALSE
0,3,FALSE
0,6,FALSE
9.597405405,1,FALSE
0,1,FALSE
10.45437681,1,FALSE
0,1,FALSE
2.524993961,3,FALSE
79,4,FALSE
0,7,FALSE
0,7,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,3,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,2,FALSE
8.604391304,5,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,3,FALSE
0,8,FALSE
0,1,FALSE
0,2,FALSE
19.34826667,6,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
13.99676923,7,FALSE
0,4,FALSE
23.32166667,4,TRUE
0,1,FALSE
0,9,FALSE
0,2,FALSE
3.38287678,1,FALSE
0,1,FALSE
0,3,FALSE
2.172431373,3,TRUE
0,4,FALSE
0,2,FALSE
17.05922581,3,TRUE
0,3,FALSE
7.9755,1,FALSE
0,3,FALSE
0,3,FALSE
0,2,FALSE
0,4,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,5,FALSE
8.926598571,1,FALSE
0,2,FALSE
23.61948148,3,TRUE
0,5,FALSE
53.988,9,TRUE
0,6,FALSE
0,9,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,5,FALSE
0,3,FALSE
0,6,FALSE
19.29753191,1,TRUE
16.6702274,7,FALSE
0,7,FALSE
0,1,FALSE
12.27419487,3,FALSE
0,1,FALSE
3.241653061,1,FALSE
0,1,FALSE
0,1,FALSE
4.76956682,1,FALSE
0,7,FALSE
0,3,FALSE
18.27428571,1,TRUE
0,8,FALSE
0,2,FALSE
0,1,FALSE
3.064378378,1,FALSE
0,6,FALSE
25.109,1,TRUE
10.11360897,3,FALSE
20.37964966,1,FALSE
0,6,FALSE
0,1,FALSE
50.388,1,TRUE
0,9,FALSE
0,3,FALSE
6.812105263,2,FALSE
0,7,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,6,FALSE
72.30208696,1,TRUE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
8.184095082,1,FALSE
0,6,FALSE
0,4,FALSE
27.74177162,3,FALSE
55.8486,1,TRUE
0,3,FALSE
0,1,FALSE
0,6,FALSE
39.186,3,TRUE
17.808,8,TRUE
0,3,FALSE
0,3,FALSE
0,6,FALSE
0,6,FALSE
22.89636364,1,TRUE
0,2,FALSE
0,2,FALSE
3.358133333,3,TRUE
15.184125,4,FALSE
7.609371429,6,TRUE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,1,FALSE
0,8,FALSE
16.16333333,2,TRUE
0,1,FALSE
0,6,FALSE
13.11145455,5,FALSE
0,1,FALSE
0,6,FALSE
16.53909091,4,FALSE
0,7,FALSE
0,3,FALSE
